ANY_ACCES;CODI_EXPEDIENT;CODI_UPC;CURS;QUAD;SUPERA;NOTA_NUM_DEF;GRUP_CLASSE;SEXE;NOTA_ACCES
2010-01-01;226994;240023;2011;2;S;5.6;40.0;H;10.568
2010-01-01;226994;240024;2010;2;S;5.2;13.0;H;10.568
2010-01-01;226994;240025;2010;2;S;6.7;13.0;H;10.568
2010-01-01;227006;240011;2010;1;N;4;12.0;D;12.128
2010-01-01;227006;240011;2011;1;S;7.5;22.0;D;12.128
2010-01-01;227006;240012;2010;1;S;6;12.0;D;12.128
2010-01-01;227006;240013;2010;1;S;5;12.0;D;12.128
2010-01-01;227006;240014;2010;1;S;8;12.0;D;12.128
2010-01-01;227006;240015;2010;1;S;6.5;12.0;D;12.128
2010-01-01;227006;240021;2010;2;S;6.4;12.0;D;12.128
2010-01-01;227006;240022;2010;2;N;4.3;12.0;D;12.128
2010-01-01;227006;240022;2011;1;S;7.9;10.0;D;12.128
2010-01-01;227006;240023;2010;2;S;5.6;12.0;D;12.128
2010-01-01;227006;240024;2010;2;S;7.9;12.0;D;12.128
2010-01-01;227006;240025;2010;2;S;5;12.0;D;12.128
2010-01-01;227008;240011;2010;1;S;7.4;12.0;H;10.44
2010-01-01;227008;240012;2010;1;S;7.4;12.0;H;10.44
2010-01-01;227008;240013;2010;1;S;6.9;12.0;H;10.44
2010-01-01;227008;240014;2010;1;S;6.3;12.0;H;10.44
2010-01-01;227008;240015;2010;1;S;8.6;12.0;H;10.44
2010-01-01;227008;240021;2010;2;S;6.2;21.0;H;10.44
2010-01-01;227008;240022;2010;2;S;5.6;21.0;H;10.44
2010-01-01;227008;240023;2010;2;S;5.5;21.0;H;10.44
2010-01-01;227008;240024;2010;2;S;5.6;21.0;H;10.44
2010-01-01;227008;240025;2010;2;S;7.5;21.0;H;10.44
2010-01-01;227012;240011;2010;1;S;6.1;21.0;H;11.202
2010-01-01;227012;240012;2010;1;S;5.7;21.0;H;11.202
2010-01-01;227012;240013;2010;1;S;6.1;21.0;H;11.202
2010-01-01;227012;240014;2010;1;S;6.4;21.0;H;11.202
2010-01-01;227012;240015;2010;1;S;7.7;21.0;H;11.202
2010-01-01;227012;240021;2010;2;S;5;22.0;H;11.202
2010-01-01;227012;240022;2010;2;S;5.4;22.0;H;11.202
2010-01-01;227012;240023;2010;2;S;5.4;21.0;H;11.202
2010-01-01;227012;240024;2010;2;S;6.3;23.0;H;11.202
2010-01-01;227012;240025;2010;2;S;6.4;22.0;H;11.202
2010-01-01;227018;240011;2010;1;S;5.6;43.0;H;10.312
2010-01-01;227018;240012;2010;1;S;5;43.0;H;10.312
2010-01-01;227018;240013;2010;1;N;3;42.0;H;10.312
2010-01-01;227018;240013;2010;2;N;2.7;10.0;H;10.312
2010-01-01;227018;240013;2011;1;S;5.1;31.0;H;10.312
2010-01-01;227018;240014;2010;1;S;5.7;42.0;H;10.312
2010-01-01;227018;240015;2010;1;N;1.8;43.0;H;10.312
2010-01-01;227018;240015;2010;2;N;4.4;12.0;H;10.312
2010-01-01;227018;240015;2011;1;S;7.3;621.0;H;10.312
2010-01-01;227018;240021;2010;2;N;3;42.0;H;10.312
2010-01-01;227018;240021;2011;1;S;6;20.0;H;10.312
2010-01-01;227018;240022;2010;2;S;7.6;42.0;H;10.312
2010-01-01;227018;240023;2011;1;S;5.5;30.0;H;10.312
2010-01-01;227018;240024;2010;2;S;5;22.0;H;10.312
2010-01-01;227018;240025;2011;1;S;5;21.0;H;10.312
2010-01-01;227021;240011;2010;1;S;5.5;12.0;H;11.182
2010-01-01;227021;240012;2010;1;S;5;12.0;H;11.182
2010-01-01;227021;240013;2010;1;S;6.5;12.0;H;11.182
2010-01-01;227021;240014;2010;1;S;7.2;12.0;H;11.182
2010-01-01;227021;240015;2010;1;N;0.6;12.0;H;11.182
2010-01-01;227021;240015;2010;2;N;3.3;32.0;H;11.182
2010-01-01;227021;240015;2011;1;S;8.1;212.0;H;11.182
2010-01-01;227021;240021;2010;2;S;5.7;33.0;H;11.182
2010-01-01;227021;240022;2010;2;S;5.2;33.0;H;11.182
2010-01-01;227021;240023;2010;2;S;5.8;32.0;H;11.182
2010-01-01;227021;240024;2010;2;S;6.8;31.0;H;11.182
2010-01-01;227021;240025;2010;2;N;4;33.0;H;11.182
2010-01-01;227021;240025;2011;1;S;5;11.0;H;11.182
2010-01-01;227027;240011;2010;1;N;4.4;21.0;H;11.166
2010-01-01;227027;240011;2010;2;S;7.5;32.0;H;11.166
2010-01-01;227027;240012;2010;1;S;5;21.0;H;11.166
2010-01-01;227027;240013;2010;1;S;5;21.0;H;11.166
2010-01-01;227027;240014;2010;1;S;7.4;21.0;H;11.166
2010-01-01;227027;240015;2010;1;S;7.3;21.0;H;11.166
2010-01-01;227027;240021;2010;2;S;5.1;11.0;H;11.166
2010-01-01;227027;240022;2010;2;S;5;11.0;H;11.166
2010-01-01;227027;240023;2010;2;S;5.4;11.0;H;11.166
2010-01-01;227027;240024;2010;2;S;5;11.0;H;11.166
2010-01-01;227027;240025;2010;2;S;5;11.0;H;11.166
2010-01-01;227032;240011;2010;1;S;6.6;42.0;H;10.906
2010-01-01;227032;240012;2010;1;S;5.9;42.0;H;10.906
2010-01-01;227032;240013;2010;1;S;7.4;42.0;H;10.906
2010-01-01;227032;240014;2010;1;S;5.6;42.0;H;10.906
2010-01-01;227032;240015;2010;1;N;3.3;42.0;H;10.906
2010-01-01;227032;240015;2010;2;N;4.3;31.0;H;10.906
2010-01-01;227032;240015;2011;1;S;7.3;412.0;H;10.906
2010-01-01;227032;240021;2010;2;S;5;23.0;H;10.906
2010-01-01;227032;240022;2010;2;S;6.6;23.0;H;10.906
2010-01-01;227032;240023;2010;2;S;6.4;22.0;H;10.906
2010-01-01;227032;240024;2010;2;S;5;22.0;H;10.906
2010-01-01;227032;240025;2010;2;N;4.2;23.0;H;10.906
2010-01-01;227032;240025;2011;1;S;7.1;12.0;H;10.906
2010-01-01;227034;240011;2010;1;S;7;41.0;H;12.188
2010-01-01;227034;240012;2010;1;S;7.6;41.0;H;12.188
2010-01-01;227034;240013;2010;1;S;6.7;41.0;H;12.188
2010-01-01;227034;240014;2010;1;S;8;41.0;H;12.188
2010-01-01;227034;240015;2010;1;S;6.6;41.0;H;12.188
2010-01-01;227034;240021;2010;2;S;6;33.0;H;12.188
2010-01-01;227034;240022;2010;2;S;7;31.0;H;12.188
2010-01-01;227034;240023;2010;2;S;7.4;31.0;H;12.188
2010-01-01;227034;240024;2010;2;S;7.7;31.0;H;12.188
2010-01-01;227034;240025;2010;2;S;6.5;31.0;H;12.188
2010-01-01;227036;240011;2010;1;N;4.4;13.0;H;11.078
2010-01-01;227036;240011;2010;2;S;6.1;32.0;H;11.078
2010-01-01;227036;240012;2010;1;S;7;13.0;H;11.078
2010-01-01;227036;240013;2010;1;S;5.9;11.0;H;11.078
2010-01-01;227036;240014;2010;1;S;5.6;11.0;H;11.078
2010-01-01;227036;240015;2010;1;N;1.5;13.0;H;11.078
2010-01-01;227036;240015;2010;2;N;3.9;32.0;H;11.078
2010-01-01;227036;240015;2011;1;S;8.3;122.0;H;11.078
2010-01-01;227036;240021;2011;1;S;7;20.0;H;11.078
2010-01-01;227036;240022;2010;2;N;3.6;11.0;H;11.078
2010-01-01;227036;240022;2011;1;S;6.8;10.0;H;11.078
2010-01-01;227036;240023;2010;2;S;5;11.0;H;11.078
2010-01-01;227036;240024;2010;2;S;6;11.0;H;11.078
2010-01-01;227036;240025;2010;2;N;3.7;11.0;H;11.078
2010-01-01;227036;240025;2011;1;S;6.1;22.0;H;11.078
2010-01-01;227040;240011;2010;1;N;3;33.0;D;10.52
2010-01-01;227040;240012;2010;1;N;3.6;33.0;D;10.52
2010-01-01;227040;240013;2010;1;N;4.3;32.0;D;10.52
2010-01-01;227040;240014;2010;1;S;5.9;32.0;D;10.52
2010-01-01;227040;240015;2010;1;N;1;33.0;D;10.52
2010-01-01;227045;240011;2010;1;N;0;21.0;H;10.334
2010-01-01;227045;240011;2010;2;N;0;21.0;H;10.334
2010-01-01;227045;240012;2010;1;N;1;21.0;H;10.334
2010-01-01;227045;240012;2010;2;N;0;21.0;H;10.334
2010-01-01;227045;240013;2010;1;N;1.5;21.0;H;10.334
2010-01-01;227045;240013;2010;2;N;0;20.0;H;10.334
2010-01-01;227045;240014;2010;1;N;1.5;21.0;H;10.334
2010-01-01;227045;240014;2010;2;N;0;21.0;H;10.334
2010-01-01;227045;240015;2010;1;N;1;21.0;H;10.334
2010-01-01;227045;240015;2010;2;N;0;22.0;H;10.334
2010-01-01;227045;240021;2010;2;N;0;43.0;H;10.334
2010-01-01;227045;240025;2010;2;N;0;41.0;H;10.334
2010-01-01;227047;240011;2010;1;S;8;21.0;H;12.6
2010-01-01;227047;240012;2010;1;S;8;21.0;H;12.6
2010-01-01;227047;240013;2010;1;S;7.2;21.0;H;12.6
2010-01-01;227047;240014;2010;1;S;7.7;21.0;H;12.6
2010-01-01;227047;240015;2010;1;S;5.8;21.0;H;12.6
2010-01-01;227047;240021;2010;2;S;7;33.0;H;12.6
2010-01-01;227047;240022;2010;2;S;5.7;33.0;H;12.6
2010-01-01;227047;240023;2010;2;S;6.8;31.0;H;12.6
2010-01-01;227047;240024;2010;2;S;10;33.0;H;12.6
2010-01-01;227047;240025;2010;2;S;7.6;33.0;H;12.6
2010-01-01;227048;240011;2010;1;S;5.5;21.0;D;11.334
2010-01-01;227048;240012;2010;1;S;7.2;21.0;D;11.334
2010-01-01;227048;240013;2010;1;S;6;21.0;D;11.334
2010-01-01;227048;240014;2010;1;S;7.2;21.0;D;11.334
2010-01-01;227048;240015;2010;1;S;6.3;21.0;D;11.334
2010-01-01;227048;240021;2010;2;S;6.1;33.0;D;11.334
2010-01-01;227048;240022;2010;2;S;7.5;33.0;D;11.334
2010-01-01;227048;240023;2010;2;S;5.3;32.0;D;11.334
2010-01-01;227048;240024;2010;2;S;7.8;33.0;D;11.334
2010-01-01;227048;240025;2010;2;S;5;33.0;D;11.334
2010-01-01;227057;240011;2010;1;S;5.7;32.0;H;10.604
2010-01-01;227057;240012;2010;1;S;5.5;32.0;H;10.604
2010-01-01;227057;240013;2010;1;S;7;32.0;H;10.604
2010-01-01;227057;240014;2010;1;S;6.5;32.0;H;10.604
2010-01-01;227057;240015;2010;1;S;7.9;32.0;H;10.604
2010-01-01;227057;240021;2010;2;N;4.2;12.0;H;10.604
2010-01-01;227057;240021;2011;1;S;6.2;10.0;H;10.604
2010-01-01;227057;240022;2010;2;N;2.1;12.0;H;10.604
2010-01-01;227057;240022;2011;1;S;6.7;10.0;H;10.604
2010-01-01;227057;240023;2010;2;N;3.7;12.0;H;10.604
2010-01-01;227057;240023;2011;1;S;5;40.0;H;10.604
2010-01-01;227057;240024;2010;2;S;5.4;13.0;H;10.604
2010-01-01;227057;240025;2010;2;S;5.2;12.0;H;10.604
2010-01-01;227073;240011;2011;1;S;5;62.0;H;9.882
2010-01-01;227073;240012;2011;1;S;5.5;62.0;H;9.882
2010-01-01;227073;240013;2011;1;S;5;62.0;H;9.882
2010-01-01;227073;240014;2011;1;N;1.2;62.0;H;9.882
2010-01-01;227073;240014;2011;2;N;2.6;10.0;H;9.882
2010-01-01;227073;240014;2012;1;S;5.2;20.0;H;9.882
2010-01-01;227073;240015;2011;1;N;1.3;622.0;H;9.882
2010-01-01;227073;240015;2011;2;N;2.9;42.0;H;9.882
2010-01-01;227073;240015;2012;1;S;7.8;23.0;H;9.882
2010-01-01;227073;240021;2011;2;S;5.1;80.0;H;9.882
2010-01-01;227073;240022;2011;2;S;5;20.0;H;9.882
2010-01-01;227073;240023;2011;2;N;2.2;20.0;H;9.882
2010-01-01;227073;240023;2012;1;N;2.3;30.0;H;9.882
2010-01-01;227073;240023;2012;2;S;7;10.0;H;9.882
2010-01-01;227073;240024;2011;2;N;3.3;70.0;H;9.882
2010-01-01;227073;240024;2012;1;S;5.6;10.0;H;9.882
2010-01-01;227082;240011;2010;1;S;5;23.0;H;11.008
2010-01-01;227082;240012;2010;1;S;6.3;23.0;H;11.008
2010-01-01;227082;240013;2010;1;S;5.6;22.0;H;11.008
2010-01-01;227082;240014;2010;1;S;6.6;21.0;H;11.008
2010-01-01;227082;240015;2010;1;S;5.7;23.0;H;11.008
2010-01-01;227082;240021;2010;2;S;6.2;23.0;H;11.008
2010-01-01;227082;240022;2010;2;S;6.1;23.0;H;11.008
2010-01-01;227082;240023;2010;2;S;5.4;21.0;H;11.008
2010-01-01;227082;240024;2010;2;S;7.5;23.0;H;11.008
2010-01-01;227082;240025;2010;2;S;6.2;23.0;H;11.008
2010-01-01;227087;240011;2010;1;N;4.3;11.0;H;11.76
2010-01-01;227087;240011;2010;2;S;6.1;32.0;H;11.76
2010-01-01;227087;240012;2010;1;S;5;11.0;H;11.76
2010-01-01;227087;240013;2010;1;S;6;11.0;H;11.76
2010-01-01;227087;240014;2010;1;S;6.1;11.0;H;11.76
2010-01-01;227087;240015;2010;1;S;7.1;11.0;H;11.76
2010-01-01;227087;240021;2010;2;S;5;33.0;H;11.76
2010-01-01;227087;240022;2010;2;S;6.6;33.0;H;11.76
2010-01-01;227087;240023;2010;2;S;6.2;32.0;H;11.76
2010-01-01;227087;240024;2010;2;S;8;32.0;H;11.76
2010-01-01;227087;240025;2010;2;S;7.1;32.0;H;11.76
2010-01-01;227091;240011;2010;1;S;5.7;53.0;H;10.1
2010-01-01;227091;240012;2010;1;S;6.2;53.0;H;10.1
2010-01-01;227091;240013;2010;1;S;5.9;52.0;H;10.1
2010-01-01;227091;240014;2010;1;N;4.2;52.0;H;10.1
2010-01-01;227091;240014;2010;2;S;6.6;31.0;H;10.1
2010-01-01;227091;240015;2010;1;N;1.3;53.0;H;10.1
2010-01-01;227091;240015;2010;2;N;0.8;31.0;H;10.1
2010-01-01;227091;240015;2011;1;N;3.7;121.0;H;10.1
2010-01-01;227091;240015;2011;2;S;5;22.0;H;10.1
2010-01-01;227091;240021;2011;1;S;5.2;20.0;H;10.1
2010-01-01;227091;240022;2010;2;N;4.7;11.0;H;10.1
2010-01-01;227091;240022;2011;2;S;5;80.0;H;10.1
2010-01-01;227091;240023;2010;2;S;5;11.0;H;10.1
2010-01-01;227091;240024;2010;2;S;5.7;11.0;H;10.1
2010-01-01;227091;240025;2010;2;N;2.4;11.0;H;10.1
2010-01-01;227091;240025;2011;1;S;5.9;21.0;H;10.1
2010-01-01;227092;240011;2010;1;S;7.3;43.0;H;10.792
2010-01-01;227092;240012;2010;1;S;7.5;43.0;H;10.792
2010-01-01;227092;240013;2010;1;S;6.1;41.0;H;10.792
2010-01-01;227092;240014;2010;1;S;5.8;41.0;H;10.792
2010-01-01;227092;240015;2010;1;N;0.9;43.0;H;10.792
2010-01-01;227092;240015;2010;2;N;0.9;33.0;H;10.792
2010-01-01;227092;240015;2011;1;S;8.6;212.0;H;10.792
2010-01-01;227092;240021;2010;2;S;8.1;13.0;H;10.792
2010-01-01;227092;240022;2010;2;S;8.1;13.0;H;10.792
2010-01-01;227092;240023;2010;2;S;7.1;12.0;H;10.792
2010-01-01;227092;240024;2010;2;S;6.9;12.0;H;10.792
2010-01-01;227092;240025;2010;2;S;6.1;13.0;H;10.792
2010-01-01;227094;240011;2010;1;S;7.3;43.0;D;12.048
2010-01-01;227094;240012;2010;1;S;8.1;43.0;D;12.048
2010-01-01;227094;240013;2010;1;S;5.5;41.0;D;12.048
2010-01-01;227094;240014;2010;1;S;7;41.0;D;12.048
2010-01-01;227094;240015;2010;1;S;8.5;43.0;D;12.048
2010-01-01;227094;240021;2010;2;S;7.1;31.0;D;12.048
2010-01-01;227094;240022;2010;2;S;8.5;32.0;D;12.048
2010-01-01;227094;240023;2010;2;S;7.5;31.0;D;12.048
2010-01-01;227094;240024;2010;2;S;7.3;31.0;D;12.048
2010-01-01;227094;240025;2010;2;S;7.1;33.0;D;12.048
2010-01-01;227095;240011;2010;1;S;7;43.0;H;10.654
2010-01-01;227095;240012;2010;1;S;7.5;43.0;H;10.654
2010-01-01;227095;240013;2010;1;S;5.8;42.0;H;10.654
2010-01-01;227095;240014;2010;1;S;5.5;42.0;H;10.654
2010-01-01;227095;240015;2010;1;S;5;43.0;H;10.654
2010-01-01;227095;240021;2010;2;S;6.8;23.0;H;10.654
2010-01-01;227095;240022;2010;2;S;7.5;23.0;H;10.654
2010-01-01;227095;240023;2010;2;S;5;12.0;H;10.654
2010-01-01;227095;240024;2010;2;S;5.1;23.0;H;10.654
2010-01-01;227095;240025;2010;2;S;5.6;23.0;H;10.654
2010-01-01;227096;240011;2010;1;S;7.3;11.0;H;12.13
2010-01-01;227096;240012;2010;1;S;10;11.0;H;12.13
2010-01-01;227096;240013;2010;1;S;7.7;11.0;H;12.13
2010-01-01;227096;240014;2010;1;S;8.7;11.0;H;12.13
2010-01-01;227096;240015;2010;1;S;6.2;11.0;H;12.13
2010-01-01;227096;240021;2010;2;S;8.4;32.0;H;12.13
2010-01-01;227096;240022;2010;2;S;9;32.0;H;12.13
2010-01-01;227096;240023;2010;2;S;8.8;32.0;H;12.13
2010-01-01;227096;240024;2010;2;S;7.2;33.0;H;12.13
2010-01-01;227096;240025;2010;2;S;6.8;32.0;H;12.13
2010-01-01;227098;240011;2010;1;N;3.8;42.0;H;10.73
2010-01-01;227098;240011;2010;2;S;5.2;32.0;H;10.73
2010-01-01;227098;240012;2010;1;S;5;42.0;H;10.73
2010-01-01;227098;240013;2010;1;S;6.8;42.0;H;10.73
2010-01-01;227098;240014;2010;1;N;4.3;42.0;H;10.73
2010-01-01;227098;240014;2010;2;S;6.3;31.0;H;10.73
2010-01-01;227098;240015;2010;1;S;6.5;42.0;H;10.73
2010-01-01;227098;240021;2011;1;S;7.7;20.0;H;10.73
2010-01-01;227098;240022;2010;2;S;6;13.0;H;10.73
2010-01-01;227098;240023;2010;2;S;7.2;11.0;H;10.73
2010-01-01;227098;240024;2010;2;S;6.7;11.0;H;10.73
2010-01-01;227098;240025;2010;2;N;2;13.0;H;10.73
2010-01-01;227098;240025;2011;1;S;6.9;22.0;H;10.73
2010-01-01;227121;240011;2010;1;S;5.6;12.0;H;11.532
2010-01-01;227121;240012;2010;1;S;5.7;12.0;H;11.532
2010-01-01;227121;240013;2010;1;S;7.4;12.0;H;11.532
2010-01-01;227121;240014;2010;1;S;7.5;12.0;H;11.532
2010-01-01;227121;240015;2010;1;N;4.4;12.0;H;11.532
2010-01-01;227121;240015;2010;2;S;6;32.0;H;11.532
2010-01-01;227121;240021;2010;2;S;6.2;12.0;H;11.532
2010-01-01;227121;240022;2010;2;N;4.3;12.0;H;11.532
2010-01-01;227121;240022;2011;1;S;5;20.0;H;11.532
2010-01-01;227121;240023;2010;2;N;4.5;12.0;H;11.532
2010-01-01;227121;240023;2011;1;S;5.2;30.0;H;11.532
2010-01-01;227121;240024;2010;2;S;7.4;12.0;H;11.532
2010-01-01;227121;240025;2010;2;S;6.9;12.0;H;11.532
2010-01-01;227123;240011;2010;1;N;2.7;11.0;H;10.618
2010-01-01;227123;240011;2010;2;S;5;22.0;H;10.618
2010-01-01;227123;240012;2010;1;N;2.9;11.0;H;10.618
2010-01-01;227123;240012;2010;2;S;5;22.0;H;10.618
2010-01-01;227123;240013;2010;1;N;3.3;11.0;H;10.618
2010-01-01;227123;240013;2010;2;S;6.1;20.0;H;10.618
2010-01-01;227123;240014;2010;1;N;4.1;11.0;H;10.618
2010-01-01;227123;240014;2010;2;S;6.4;21.0;H;10.618
2010-01-01;227123;240015;2010;1;N;2.1;11.0;H;10.618
2010-01-01;227123;240015;2010;2;N;3.3;22.0;H;10.618
2010-01-01;227123;240015;2011;1;S;6.3;222.0;H;10.618
2010-01-01;227123;240021;2011;1;N;4.6;20.0;H;10.618
2010-01-01;227123;240021;2011;2;S;5.8;10.0;H;10.618
2010-01-01;227123;240022;2011;1;S;5.5;20.0;H;10.618
2010-01-01;227123;240023;2011;1;N;4.5;20.0;H;10.618
2010-01-01;227123;240023;2011;2;S;5.3;20.0;H;10.618
2010-01-01;227123;240024;2011;1;N;3.9;20.0;H;10.618
2010-01-01;227123;240024;2011;2;S;5.8;40.0;H;10.618
2010-01-01;227123;240025;2011;1;N;3.8;22.0;H;10.618
2010-01-01;227123;240025;2011;2;S;7.9;32.0;H;10.618
2010-01-01;227125;240011;2010;1;N;4.5;13.0;H;10.134
2010-01-01;227125;240011;2010;2;N;4.5;21.0;H;10.134
2010-01-01;227125;240011;2011;2;S;7.7;10.0;H;10.134
2010-01-01;227125;240012;2010;1;N;3.9;13.0;H;10.134
2010-01-01;227125;240012;2010;2;S;5.2;21.0;H;10.134
2010-01-01;227125;240013;2010;1;S;5.3;11.0;H;10.134
2010-01-01;227125;240014;2010;1;N;4.8;11.0;H;10.134
2010-01-01;227125;240014;2010;2;S;6;21.0;H;10.134
2010-01-01;227125;240015;2010;1;S;6.9;13.0;H;10.134
2010-01-01;227125;240021;2010;2;S;5.3;53.0;H;10.134
2010-01-01;227125;240022;2011;1;S;7.1;30.0;H;10.134
2010-01-01;227125;240023;2010;2;N;0.5;50.0;H;10.134
2010-01-01;227125;240023;2011;1;N;3.4;30.0;H;10.134
2010-01-01;227125;240023;2011;2;S;7.3;40.0;H;10.134
2010-01-01;227125;240024;2011;1;S;6.5;30.0;H;10.134
2010-01-01;227125;240025;2011;1;S;6.8;30.0;H;10.134
2010-01-01;227128;240011;2010;1;S;5.1;62.0;H;10.008
2010-01-01;227128;240012;2010;1;S;6;62.0;H;10.008
2010-01-01;227128;240013;2010;1;S;5.2;62.0;H;10.008
2010-01-01;227128;240014;2010;1;S;5.6;62.0;H;10.008
2010-01-01;227128;240015;2010;1;N;3.3;62.0;H;10.008
2010-01-01;227128;240015;2010;2;S;5;21.0;H;10.008
2010-01-01;227128;240021;2010;2;S;5;52.0;H;10.008
2010-01-01;227128;240022;2010;2;S;5.3;52.0;H;10.008
2010-01-01;227128;240023;2010;2;N;4.7;50.0;H;10.008
2010-01-01;227128;240023;2011;1;S;5;10.0;H;10.008
2010-01-01;227128;240024;2010;2;N;3.4;52.0;H;10.008
2010-01-01;227128;240024;2011;1;S;6.2;10.0;H;10.008
2010-01-01;227128;240025;2010;2;N;0.8;52.0;H;10.008
2010-01-01;227128;240025;2011;1;S;6.1;12.0;H;10.008
2010-01-01;227129;240011;2010;1;S;6.4;63.0;H;9.894
2010-01-01;227129;240012;2010;1;S;6.3;63.0;H;9.894
2010-01-01;227129;240013;2010;1;S;5.8;62.0;H;9.894
2010-01-01;227129;240014;2010;1;N;4.2;62.0;H;9.894
2010-01-01;227129;240014;2011;1;S;6.1;21.0;H;9.894
2010-01-01;227129;240015;2010;1;N;1.5;63.0;H;9.894
2010-01-01;227129;240015;2010;2;N;4.1;22.0;H;9.894
2010-01-01;227129;240015;2011;1;S;6.4;421.0;H;9.894
2010-01-01;227129;240021;2010;2;S;5.7;43.0;H;9.894
2010-01-01;227129;240022;2010;2;S;5;43.0;H;9.894
2010-01-01;227129;240023;2010;2;S;5;40.0;H;9.894
2010-01-01;227129;240024;2010;2;S;7.7;42.0;H;9.894
2010-01-01;227129;240025;2010;2;N;0;42.0;H;9.894
2010-01-01;227129;240025;2011;1;S;6.6;21.0;H;9.894
2010-01-01;227132;240011;2010;1;N;3.8;22.0;H;10.398
2010-01-01;227132;240011;2010;2;S;5;21.0;H;10.398
2010-01-01;227132;240012;2010;1;S;5.9;22.0;H;10.398
2010-01-01;227132;240013;2010;1;S;5.8;22.0;H;10.398
2010-01-01;227132;240014;2010;1;N;3.8;22.0;H;10.398
2010-01-01;227132;240014;2010;2;N;4.2;21.0;H;10.398
2010-01-01;227132;240014;2011;1;S;5;12.0;H;10.398
2010-01-01;227132;240015;2010;1;N;3.2;22.0;H;10.398
2010-01-01;227132;240015;2010;2;N;4.1;21.0;H;10.398
2010-01-01;227132;240015;2011;1;S;6.2;122.0;H;10.398
2010-01-01;227132;240021;2010;2;S;5.6;41.0;H;10.398
2010-01-01;227132;240022;2010;2;N;4.8;41.0;H;10.398
2010-01-01;227132;240022;2011;2;S;5;60.0;H;10.398
2010-01-01;227132;240023;2011;1;N;3.2;30.0;H;10.398
2010-01-01;227132;240023;2011;2;S;7.3;20.0;H;10.398
2010-01-01;227132;240024;2011;1;N;4.6;10.0;H;10.398
2010-01-01;227132;240024;2011;2;S;5.5;20.0;H;10.398
2010-01-01;227132;240025;2010;2;N;0;43.0;H;10.398
2010-01-01;227132;240025;2011;1;S;6.5;30.0;H;10.398
2010-01-01;227133;240011;2010;1;S;8;22.0;H;12.302
2010-01-01;227133;240012;2010;1;S;8.3;22.0;H;12.302
2010-01-01;227133;240013;2010;1;S;8.8;22.0;H;12.302
2010-01-01;227133;240014;2010;1;S;6.7;22.0;H;12.302
2010-01-01;227133;240015;2010;1;S;8.7;22.0;H;12.302
2010-01-01;227133;240021;2010;2;S;7.7;22.0;H;12.302
2010-01-01;227133;240022;2010;2;S;8.4;22.0;H;12.302
2010-01-01;227133;240023;2010;2;S;8.8;22.0;H;12.302
2010-01-01;227133;240024;2010;2;S;9;22.0;H;12.302
2010-01-01;227133;240025;2010;2;S;8.5;22.0;H;12.302
2010-01-01;227142;240011;2010;1;S;5;41.0;D;12.12
2010-01-01;227142;240012;2010;1;S;5.4;41.0;D;12.12
2010-01-01;227142;240013;2010;1;S;6.4;41.0;D;12.12
2010-01-01;227142;240014;2010;1;S;9;41.0;D;12.12
2010-01-01;227142;240015;2010;1;S;5.4;41.0;D;12.12
2010-01-01;227142;240021;2010;2;S;7.1;31.0;D;12.12
2010-01-01;227142;240022;2010;2;S;7;31.0;D;12.12
2010-01-01;227142;240023;2010;2;S;8.6;31.0;D;12.12
2010-01-01;227142;240024;2010;2;S;7.7;31.0;D;12.12
2010-01-01;227142;240025;2010;2;S;5.5;33.0;D;12.12
2010-01-01;227178;240011;2010;1;S;5;32.0;H;10.36
2010-01-01;227178;240012;2010;1;S;7;32.0;H;10.36
2010-01-01;227178;240013;2010;1;S;5.7;32.0;H;10.36
2010-01-01;227178;240014;2010;1;S;6.2;32.0;H;10.36
2010-01-01;227178;240015;2010;1;N;0.1;32.0;H;10.36
2010-01-01;227178;240015;2010;2;N;3.8;21.0;H;10.36
2010-01-01;227178;240015;2011;1;N;3.8;521.0;H;10.36
2010-01-01;227178;240015;2011;2;S;5.3;42.0;H;10.36
2010-01-01;227178;240021;2010;2;S;5;51.0;H;10.36
2010-01-01;227178;240022;2010;2;S;6.6;51.0;H;10.36
2010-01-01;227178;240023;2010;2;N;3.9;50.0;H;10.36
2010-01-01;227178;240023;2011;1;N;2.8;20.0;H;10.36
2010-01-01;227178;240023;2011;2;S;5;20.0;H;10.36
2010-01-01;227178;240024;2010;2;S;5.9;51.0;H;10.36
2010-01-01;227178;240025;2010;2;S;6.7;51.0;H;10.36
2010-01-01;227182;240011;2010;1;N;0;71.0;H;9.804
2010-01-01;227182;240011;2010;2;N;3.3;22.0;H;9.804
2010-01-01;227182;240011;2011;1;S;5.7;21.0;H;9.804
2010-01-01;227182;240012;2010;1;S;5.5;71.0;H;9.804
2010-01-01;227182;240013;2010;1;S;6.7;71.0;H;9.804
2010-01-01;227182;240014;2010;1;S;6.1;71.0;H;9.804
2010-01-01;227182;240015;2010;1;N;0.7;71.0;H;9.804
2010-01-01;227182;240015;2010;2;N;3.4;22.0;H;9.804
2010-01-01;227182;240015;2011;1;S;7.4;321.0;H;9.804
2010-01-01;227182;240021;2011;1;S;5;40.0;H;9.804
2010-01-01;227182;240022;2010;2;S;5;41.0;H;9.804
2010-01-01;227182;240023;2011;1;N;3.9;40.0;H;9.804
2010-01-01;227182;240023;2011;2;S;6.8;80.0;H;9.804
2010-01-01;227182;240024;2010;2;N;4.2;41.0;H;9.804
